Guid,AccountId,SuppliedName,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Subject,Priority,Description,ClosedDate,IsEscalated,Comments,Application__c,TypeDetail__c
1f9629ff-5a92-4898-806d-72e7fd20b1ac,fa1f59b6-baeb-46d0-9fb8-e94cfaa878d3,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
d6d3b9f1-5277-4162-b03a-e5671fd4f5ac,f6333c4a-527d-4c6b-b52e-32d8440d850f,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
b75f7110-1234-4ef4-ae32-4196051722b7,7a0e2bbb-2712-4df7-be88-17d204a2a3c8,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
35c4f857-3f04-4c8d-be15-57a3718f6d18,33054ccf-ee83-4e6c-95a1-5415e104c081,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
f6ebb2c2-5a0e-434b-81d5-9355dcbddb4f,943e4f51-4cb0-4e29-8f1f-9b9f59de220f,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,2024-08-21T17:26:00.000Z,false,#N/A,#N/A,#N/A
48d648e3-ff2b-4349-8872-39995c2509f0,fa1f59b6-baeb-46d0-9fb8-e94cfaa878d3,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
4b3de32c-f51e-4e98-a683-782fb64c2ccc,efde0613-0606-490f-a795-14d7f5dd98c5,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
a583bae2-5b25-4e86-8875-301ea4be7887,64668e53-9fb1-4bfb-aa43-80bba795a6de,#N/A,#N/A,#N/A,Problem,Closed,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,2024-08-21T17:25:58.000Z,false,#N/A,#N/A,#N/A
5d509974-f031-4715-8e4d-0037ffc9efd5,245a82ba-3220-4d32-8404-2b0cf11c61ba,#N/A,#N/A,#N/A,Feature Request,Closed,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,2024-08-21T17:26:05.000Z,false,#N/A,#N/A,#N/A
f9c1f22e-dec2-4a10-aac5-5194f9e5d795,45eeb4db-5154-4aa1-b120-5a2dbd0def2e,#N/A,#N/A,#N/A,Question,Approved,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
8884619a-1419-400d-95b4-2f9a49ea7a2b,755bc092-0d33-4c7b-be65-7dc9ec458766,#N/A,#N/A,#N/A,Problem,Escalated,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
98f59895-4f16-47cf-b14b-c48e36c2d83c,10f4e9b4-25b7-491c-baf8-f91fe338fe9b,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
20bcdb84-5225-40c2-aace-382e642aff63,edb93323-3ab0-4115-9081-114bd6bfd23a,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,2024-08-21T17:26:12.000Z,false,#N/A,#N/A,#N/A
82f5a43a-6845-40fe-8bae-df632d3692bf,8935e75f-d5c0-4863-ab47-e2a17be1cb9d,#N/A,#N/A,#N/A,Problem,Escalated,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
570f57c9-d0af-434a-8467-a25c0051d38e,a55b7a9a-0127-487d-84a8-d914100a1284,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
bcd42231-8375-4b28-ae56-4f38330563cd,c41b226f-67f6-4c4f-bfcb-3c76d518d19a,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
ac44c7e3-e0e9-4083-a5ce-05a245389efd,cbb55378-658e-4ee2-8e76-62f36dad0d26,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
9eb80390-7e58-47b6-bab0-657260b775f0,db97d66d-1e0b-4e65-8b5e-b75f26a48f1d,#N/A,#N/A,#N/A,Problem,Closed,Complex functionality,Problem in   Scheduled Event,Medium,Prefers Direct Phone Outreach,2024-08-21T17:26:08.000Z,false,#N/A,#N/A,#N/A
2e26909e-1437-431d-b6c7-f0b57f1b797a,1e27a0f8-eb8c-4d92-a06d-87427627b543,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,2024-08-21T17:25:58.000Z,false,#N/A,#N/A,#N/A
7a21983c-8083-471a-9f62-28ca5c8bafc0,218bf119-ad62-4668-8e73-b3c500f5bb13,#N/A,#N/A,#N/A,Feature Request,On Hold,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
c5fe1582-b4c5-48cd-9e60-290bf0fc9a66,fa1f59b6-baeb-46d0-9fb8-e94cfaa878d3,#N/A,#N/A,#N/A,Feature Request,Escalated,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
dd37e915-254f-4d1e-90da-5a6ed8212dfc,0938a1cc-70d6-4bcd-b7d7-890a7891544d,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
54696e58-3fda-4849-bddb-e3133b75b4a7,b668ff72-3239-4524-9755-1d088e5687ae,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,2024-08-21T17:26:05.000Z,false,#N/A,#N/A,#N/A
0f299aa4-6097-4080-8d79-2aeb66f89540,a5566fd1-1242-4470-b5c2-fc5c64a3a863,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
07eebd9b-daa1-409d-9b30-78872c82af01,a63edf52-6bad-4710-ac45-7b9611541238,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
63eac485-9523-40f5-94a1-23100daa02ec,99b9aa65-92da-4d12-bdff-f1a2cf8a2923,#N/A,#N/A,#N/A,Feature Request,Rejected,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
96e7e2b3-a3ad-4f95-8af8-9554326427f2,94489879-3e39-405e-97ee-314269e20b3e,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
7dfd9216-8c42-46ad-ac53-ce4e6fd91c6b,ebcd2db4-7c06-4fdd-9cc5-4cb4582bb147,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
7ea7b749-fd20-4c25-b0d2-73d46365a4a5,f397bda6-61c8-4b50-a661-180aec6e86ad,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
fb3a5798-7071-4c35-ac29-30745fd47aa8,d1e7fe16-afbf-4b21-881a-79c9518bfc60,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
94b518bf-27ca-4284-a54d-418de90766bc,f397bda6-61c8-4b50-a661-180aec6e86ad,#N/A,#N/A,#N/A,Question,Rejected,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
e1635a80-93c3-40da-aac2-8b08ff2e10ea,62c87a80-8595-43e4-a01a-8d4efdf42f5f,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
2a8cfe1f-021a-4744-bf90-a15d3c866273,7f2551b2-699d-48db-8080-6acc33b78454,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
c4b92045-746a-4078-8a32-6715fda0f193,32c87a3c-389d-4063-b28f-0dc183a500aa,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,2024-08-21T17:25:58.000Z,false,#N/A,#N/A,#N/A
79dca698-351c-48e8-9269-775fbc8354f6,710d6c62-80c6-4365-92a7-c606b322436a,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
689fea31-f7ca-434c-a743-933975f23779,04239a23-58bf-478e-80f3-3e3c8d8c08b9,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,2024-08-21T17:26:05.000Z,false,#N/A,#N/A,#N/A
c7d654b3-f0d2-4812-9d41-b3c538b5bb00,f3f54a84-6f83-4a94-bce8-066375fb1e50,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,2024-08-21T17:26:10.000Z,false,#N/A,#N/A,#N/A
68d2987d-2fb7-452c-a7cd-1f5681ed0f72,411dfba5-1824-41f5-ae7b-3f9f7e4d572d,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
832cd0ff-20d1-4432-9c98-4e5a5b8ece4e,a22f6220-0a78-4bff-b0cb-9448f7a8db05,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
d18c245b-b214-4f23-9ede-8f28daf295fa,acf7b700-0197-4156-ae58-17f6b388d3de,#N/A,#N/A,#N/A,Feature Request,New,Existing problem,Aggregate Queries,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
981bfca6-063b-4771-b0e6-f41a759ab3a9,fcb50842-1311-422f-9d5d-77db7ce3073e,#N/A,#N/A,#N/A,Question,Approved,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
d2cd66b0-136d-4f6f-8740-1687a1785cd5,b668ff72-3239-4524-9755-1d088e5687ae,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,2024-08-21T17:26:10.000Z,false,#N/A,#N/A,#N/A
55c36b0a-8669-4747-99d9-6380137ce320,ab64517f-1f3b-47a7-a1fd-8ecea56da292,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
432ecd9e-a838-40aa-8b43-84de699abde9,936cad65-ab58-4988-ab3d-95ba9d99c222,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
a092427a-7027-4d5e-8ee2-4f73dd161c98,d18d8a1f-ad3e-49e8-9d15-0f931e4a3180,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
1900d348-450e-4116-b12c-a09ed206cf10,99b9aa65-92da-4d12-bdff-f1a2cf8a2923,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
9fab5700-72f0-4782-b5da-02eee38a1790,cdabd1c4-7af7-4856-b85a-f914f125c256,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
6e79aec6-5c26-47b4-bf34-55ca4e6858cd,0877a566-c2a3-4c82-9bc2-9d651a1a7452,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
4bb3c4df-85ba-4b82-bf7f-aaae67796761,801c3650-d8d4-4b39-a851-457cab98dead,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
55a4f6b6-b396-4947-bf22-db899eb9389b,04239a23-58bf-478e-80f3-3e3c8d8c08b9,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
81066af2-56d5-461e-9527-3f0022eb35a4,957b9bf5-b619-466b-8fce-d7fc114ab3b0,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
d50ec664-cb4f-4d49-b7e5-59b60e774de1,9f4912b3-ba3b-4f83-974f-45bba4522112,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
ee1e177c-0072-4621-8682-4314e7567c45,fa522d04-105c-4ae1-8e04-b716a1e04e7e,#N/A,#N/A,#N/A,Feature Request,Approved,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
7414cb16-5c41-4773-a6cc-e26c44137375,2095f251-f2c9-4527-a8be-abcac6a29ebd,#N/A,#N/A,#N/A,Problem,Closed,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,2024-08-21T17:26:08.000Z,false,#N/A,#N/A,#N/A
b2b2c48d-fed8-4686-af2f-ee87e290256d,f6af3d53-5e4e-4cea-9806-a21abc65af2b,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
e74be420-64ed-4697-9c8f-9685df759bbc,8935e75f-d5c0-4863-ab47-e2a17be1cb9d,#N/A,#N/A,#N/A,Problem,On Hold,User didn't attend training,Error Message,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
ff231e9c-374b-4c06-b004-bb1b8f9be43a,f8c32c41-3ce2-46f4-8952-52159bf5d6b9,#N/A,#N/A,#N/A,Feature Request,On Hold,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
75ced2e2-cca9-4a25-95bb-2eee4eefe30b,cbeb6aaa-6091-4a46-8183-34c32e7a39cf,#N/A,#N/A,#N/A,Problem,Escalated,User didn't attend training,ID not getting picked up.,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
bfe863e5-b986-491b-964a-4406ea6d32b7,bd8358df-49a9-49db-956f-2f1ba5ed461e,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
2447d5ef-a72b-4454-89c4-b27886604008,a606e47b-3536-4bbf-bcf6-b53cecae9a8e,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
fe03fb00-4469-4174-bb92-b11e47c23b08,#N/A,#N/A,#N/A,#N/A,Change Request,Approved,#N/A,Update Deposit Amount,High,Update % required for deposit on Opportunity,#N/A,false,#N/A,Revenue Cloud,Metadata
6898424e-c064-429a-ad58-3d729d5b3e0a,26866cd5-a63c-4f60-ac6d-bbfc15454a6d,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,2024-08-21T17:26:08.000Z,false,#N/A,#N/A,#N/A
2d9e2526-eb24-4053-84d2-f41b6db76afd,d85202b5-5ab4-4d1d-9118-2a29fcded4c5,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
a6a25b30-a765-4180-ad8c-8db852cac140,c41b226f-67f6-4c4f-bfcb-3c76d518d19a,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
9918daf9-95a2-4297-9a3d-3a7ef415e1d0,00daa52c-9132-4bb9-99da-993eec380a62,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
0c29e23c-b131-4f64-b5b3-ce717e6c3aca,218bf119-ad62-4668-8e73-b3c500f5bb13,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
2b383ff1-de83-4551-b692-e9966b98c360,32c87a3c-389d-4063-b28f-0dc183a500aa,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
c76dc006-cef2-4414-94b6-ee89535e993a,2cba0e46-0694-4509-a74f-7d434086b2ad,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
ccc8a7f6-b8ac-4cca-bb53-63f1a2eb63d5,cdabd1c4-7af7-4856-b85a-f914f125c256,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
cad3a45d-485f-42dc-91ad-fc78380fc385,d18d8a1f-ad3e-49e8-9d15-0f931e4a3180,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
da68e468-eac9-4b4e-a410-461d85c319a8,d221d4bb-3efe-4d72-bf12-0751eb4a9296,#N/A,#N/A,#N/A,Feature Request,Approved,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
975dfbf7-2d5a-4741-8c07-502c30637447,caf51328-8769-4593-893b-04e2b34a246f,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
ff7f5568-52ad-456a-a500-ed410b229416,d57d8915-3e62-411b-b542-344391fd3c88,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,2024-08-21T17:26:05.000Z,false,#N/A,#N/A,#N/A
ff159929-6914-4fea-94f5-0e4b48398861,caf51328-8769-4593-893b-04e2b34a246f,#N/A,#N/A,#N/A,Question,Approved,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
2f2a4274-7b95-48c5-9f98-6534183170f4,866beba2-4413-498a-bf47-63cbb9d5bb48,#N/A,#N/A,#N/A,Problem,New,Complex functionality,Template output to PDF includes highlighting when shouldn't /   setup,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
ab12e9bb-02ff-45f8-86da-351f63821fb6,6bdb335e-1999-45f2-8a23-8fc946a880b5,#N/A,#N/A,#N/A,Question,Rejected,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
8a20ae9e-b570-4366-b433-6c1317f1b84a,11680257-4ed3-46d6-a847-4689e8ead1fe,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
